-44.0000 44.0000 -1.0000 0
-44.1798 43.7994 -0.9729 1
-44.0000 44.0000 0.0000 0
-44.1763 43.7757 0.0294 1
-44.0000 44.0000 5.0000 0
-44.1527 43.6063 4.8950 1
-44.0000 43.0000 -5.0000 0
-44.3911 42.8147 -4.9783 1
-44.0000 43.0000 1.0000 0
-43.9910 42.9525 1.0025 1
-44.0000 43.0000 4.0000 0
-44.0026 42.8664 4.0382 1
-44.0000 43.0000 5.0000 0
-44.0802 43.5544 5.0149 1
-44.0000 43.0000 6.0000 0
-43.9989 43.0496 6.0493 1
-44.0000 43.0000 13.0000 0
-43.9692 43.1379 12.9051 1
-44.0000 43.0000 14.0000 0
-44.0450 42.7948 14.0998 1
-44.0000 42.0000 10.0000 0
-43.9955 41.6761 10.0066 1
-44.0000 42.0000 12.0000 0
-44.0093 42.1648 11.9863 1
-44.0000 41.0000 -12.0000 0
-44.0173 40.9936 -11.7910 1
-44.0000 41.0000 -4.0000 0
-44.1027 40.9430 -4.0553 1
-44.0000 41.0000 2.0000 0
-43.9678 40.9914 1.9803 1
-44.0000 41.0000 6.0000 0
-44.0257 40.9827 6.0686 1
-44.0000 41.0000 8.0000 0
-44.0807 41.1370 7.8551 1
-44.0000 41.0000 13.0000 0
-43.9898 41.1188 13.2069 1
-44.0000 40.0000 -11.0000 0
-44.0337 39.9247 -11.0112 1
-44.0000 40.0000 -8.0000 0
-43.9856 39.9288 -8.0331 1
-44.0000 40.0000 -2.0000 0
-44.0307 39.9779 -2.0002 1
-44.0000 39.0000 -12.0000 0
-44.0813 39.0213 -11.8758 1
-44.0000 39.0000 -7.0000 0
-44.0381 39.0469 -7.0112 1
-44.0000 39.0000 -6.0000 0
-44.0470 39.0556 -6.0036 1
-44.0000 39.0000 -5.0000 0
-44.0515 39.0314 -5.0134 1
-44.0000 39.0000 6.0000 0
-44.0201 38.9949 6.0242 1
-44.0000 38.0000 0.0000 0
-43.8705 38.0512 0.1469 1
-44.0000 38.0000 4.0000 0
