5.0000 37.0000 65.0000 2
5.0000 43.0000 71.0000 2
5.0000 50.0000 73.0000 2
5.0000 52.0000 74.0000 2
5.0000 56.0000 73.0000 2
5.0000 57.0000 73.0000 2
5.0000 59.0000 72.0000 2
5.0000 60.0000 72.0000 2
5.0000 66.0000 67.0000 2
6.0000 45.0000 71.0000 2
6.0000 47.0000 72.0000 2
6.0000 50.0000 73.0000 2
6.0000 51.0000 73.0000 2
6.0000 52.0000 73.0000 2
6.0000 54.0000 73.0000 2
6.0000 57.0000 72.0000 2
6.0000 61.0000 70.0000 2
7.0000 37.0000 63.0000 2
7.0000 38.0000 65.0000 2
7.0000 40.0000 67.0000 2
7.0000 41.0000 68.0000 2
7.0000 43.0000 70.0000 2
7.0000 47.0000 72.0000 2
7.0000 55.0000 72.0000 2
9.0000 41.0000 67.0000 2
9.0000 43.0000 69.0000 2
9.0000 47.0000 72.0000 2
9.0000 54.0000 72.0000 2
9.0000 55.0000 72.0000 2
9.0000 57.0000 71.0000 2
9.0000 59.0000 70.0000 2
9.0000 61.0000 69.0000 2
9.0000 62.0000 68.0000 2
9.0000 64.0000 67.0000 2
9.0000 65.0000 66.0000 2
10.0000 37.0000 62.0000 2
10.0000 41.0000 67.0000 2
10.0000 43.0000 69.0000 2
10.0000 48.0000 71.0000 2
10.0000 62.0000 67.0000 2
10.0000 65.0000 64.0000 2
12.0000 42.0000 67.0000 2
12.0000 50.0000 71.0000 2
12.0000 51.0000 71.0000 2
12.0000 55.0000 71.0000 2
12.0000 57.0000 70.0000 2
12.0000 59.0000 69.0000 2
12.0000 61.0000 68.0000 2
13.0000 38.0000 62.0000 2
13.0000 42.0000 67.0000 2
13.0000 43.0000 68.0000 2
13.0000 46.0000 70.0000 2
13.0000 50.0000 71.0000 2
13.0000 51.0000 71.0000 2
13.0000 56.0000 70.0000 2
13.0000 59.0000 69.0000 2
13.0000 65.0000 63.0000 2
15.0000 38.0000 62.0000 2
15.0000 42.0000 67.0000 2
15.0000 43.0000 68.0000 2
15.0000 46.0000 70.0000 2
15.0000 47.0000 71.0000 2
15.0000 50.0000 71.0000 2
15.0000 52.0000 71.0000 2
15.0000 59.0000 69.0000 2
16.0000 42.0000 67.0000 2
16.0000 43.0000 69.0000 2
16.0000 48.0000 71.0000 2
16.0000 50.0000 71.0000 2
16.0000 51.0000 71.0000 2
16.0000 55.0000 71.0000 2
18.0000 43.0000 69.0000 2
18.0000 45.0000 70.0000 2
18.0000 48.0000 72.0000 2
18.0000 50.0000 72.0000 2
18.0000 51.0000 72.0000 2
18.0000 54.0000 71.0000 2
18.0000 56.0000 70.0000 2
18.0000 62.0000 66.0000 2
18.0000 66.0000 61.0000 2
19.0000 45.0000 71.0000 2
19.0000 46.0000 74.0000 2
19.0000 47.0000 75.0000 2
19.0000 48.0000 74.0000 2
19.0000 50.0000 73.0000 2
19.0000 51.0000 73.0000 2
19.0000 52.0000 73.0000 2
19.0000 54.0000 72.0000 2
19.0000 55.0000 72.0000 2
19.0000 57.0000 71.0000 2
19.0000 61.0000 68.0000 2
19.0000 66.0000 62.0000 2
20.0000 38.0000 63.0000 2
20.0000 40.0000 66.0000 2
20.0000 41.0000 69.0000 2
20.0000 42.0000 72.0000 2
20.0000 45.0000 75.0000 2
20.0000 46.0000 76.0000 2
20.0000 50.0000 75.0000 2
20.0000 54.0000 75.0000 2
20.0000 56.0000 74.0000 2
20.0000 57.0000 73.0000 2
20.0000 59.0000 72.0000 2
20.0000 60.0000 70.0000 2
20.0000 61.0000 70.0000 2
20.0000 62.0000 69.0000 2
20.0000 64.0000 67.0000 2
20.0000 66.0000 66.0000 2
20.0000 68.0000 61.0000 2
22.0000 41.0000 72.0000 2
22.0000 42.0000 74.0000 2
22.0000 51.0000 74.0000 2
22.0000 52.0000 74.0000 2
22.0000 54.0000 74.0000 2
22.0000 56.0000 73.0000 2
22.0000 59.0000 72.0000 2
22.0000 60.0000 72.0000 2
22.0000 64.0000 71.0000 2
22.0000 65.0000 70.0000 2
23.0000 34.0000 47.0000 2
23.0000 36.0000 59.0000 2
23.0000 38.0000 69.0000 2
23.0000 41.0000 74.0000 2
23.0000 42.0000 75.0000 2
23.0000 45.0000 75.0000 2
23.0000 51.0000 74.0000 2
23.0000 56.0000 72.0000 2
23.0000 65.0000 70.0000 2
23.0000 66.0000 69.0000 2
23.0000 68.0000 68.0000 2
