5.0000 34.0000 91.0000 0
4.8991 34.0924 90.8967 1
5.0000 36.0000 63.0000 0
4.1424 35.6468 63.9881 1
5.0000 37.0000 65.0000 0
3.5064 36.5561 65.0000 1
5.0000 38.0000 66.0000 0
5.4617 38.2584 65.4474 1
5.0000 40.0000 68.0000 0
5.6853 40.2163 67.7067 1
5.0000 41.0000 69.0000 0
4.3264 41.0701 68.8128 1
5.0000 42.0000 70.0000 0
4.5949 42.4051 69.5949 1
5.0000 43.0000 71.0000 0
5.7414 42.1895 72.6139 1
5.0000 45.0000 72.0000 0
5.5913 44.7651 72.9019 1
5.0000 46.0000 72.0000 0
5.0314 45.9183 73.1201 1
5.0000 47.0000 72.0000 0
4.7745 46.8423 72.2056 1
5.0000 48.0000 73.0000 0
5.9544 47.7876 74.1051 1
5.0000 50.0000 73.0000 0
5.2529 50.1376 74.4807 1
5.0000 51.0000 73.0000 0
4.9849 50.9387 73.9288 1
5.0000 52.0000 74.0000 0
2.9061 51.8403 73.1995 1
5.0000 54.0000 73.0000 0
5.0000 54.0000 74.1849 1
5.0000 55.0000 73.0000 0
5.5429 55.1712 73.8196 1
5.0000 56.0000 73.0000 0
6.5169 56.1966 73.7852 1
5.0000 57.0000 73.0000 0
2.9157 56.6852 71.9565 1
5.0000 59.0000 72.0000 0
6.5347 59.1867 73.2031 1
5.0000 60.0000 72.0000 0
7.3084 60.5923 73.1525 1
5.0000 61.0000 71.0000 0
4.0330 60.5729 70.2855 1
5.0000 62.0000 70.0000 0
4.1408 61.4269 69.3786 1
5.0000 64.0000 69.0000 0
3.9478 63.8888 68.4093 1
5.0000 65.0000 68.0000 0
5.5701 65.5713 68.5796 1
5.0000 66.0000 67.0000 0
3.8640 64.5977 66.0330 1
5.0000 68.0000 65.0000 0
4.6318 67.5218 64.4377 1
5.0000 69.0000 64.0000 0
3.8343 68.5299 63.5050 1
6.0000 36.0000 66.0000 0
6.0570 35.6087 65.7334 1
6.0000 37.0000 64.0000 0
5.6769 36.7706 63.9154 1
6.0000 38.0000 66.0000 0
5.5201 38.1258 65.8237 1
6.0000 40.0000 67.0000 0
5.7013 39.9759 67.1677 1
6.0000 41.0000 68.0000 0
5.7620 40.1600 68.1501 1
6.0000 42.0000 69.0000 0
6.2990 41.5154 70.2011 1
6.0000 43.0000 70.0000 0
6.2843 42.4184 70.2843 1
6.0000 45.0000 71.0000 0
7.1531 44.7462 71.9528 1
6.0000 46.0000 72.0000 0
6.1215 45.7399 73.0325 1
6.0000 47.0000 72.0000 0
6.2608 46.8184 73.5883 1
6.0000 48.0000 73.0000 0
6.7828 47.2500 74.0041 1
6.0000 50.0000 73.0000 0
6.0000 50.0000 75.0830 1
6.0000 51.0000 73.0000 0
6.0000 51.0000 75.5256 1
6.0000 52.0000 73.0000 0
6.6568 52.3085 75.4507 1
6.0000 54.0000 73.0000 0
6.3704 54.0000 74.9720 1
6.0000 55.0000 73.0000 0
6.1836 55.0654 73.3303 1
6.0000 56.0000 73.0000 0
5.3440 56.0000 73.6672 1
6.0000 57.0000 72.0000 0
6.8883 57.2470 73.2178 1
6.0000 59.0000 72.0000 0
5.7477 59.6237 72.0000 1
