6.0000 -6.0000 -15.0000 0
-24.9464 37.6101 176.1885 1
8.0000 -6.0000 -15.5000 0
-64.9634 100.0437 259.7129 1
10.0000 -6.0000 -15.5000 0
-36.7166 147.5377 301.7636 1
12.0000 -6.0000 -15.0000 0
-10.3984 102.6766 539.7804 1
14.0000 -6.0000 -15.0000 0
-4.4975 -98.8599 -502.1868 1
16.0000 -6.0000 -15.0000 0
-6.5930 -80.8440 -688.5817 1
18.0000 -6.0000 -15.0000 0
-28.4994 -29.8401 -667.1898 1
22.0000 -6.0000 -15.0000 0
-31.1837 55.1838 -578.7894 1
24.0000 -6.0000 -13.5000 0
39.3352 -257.0071 297.9816 1
26.0000 -6.0000 -14.0000 0
15.0334 -193.0549 762.6172 1
28.0000 -6.0000 -13.5000 0
-139.6342 233.5709 -1044.7314 1
30.0000 -6.0000 -15.0000 0
-197.1363 325.8493 1479.4868 1
30.0000 -6.0000 -16.0000 0
-365.1769 577.0626 796.0468 1
34.0000 -6.0000 -3.5000 0
-27.5232 -16.0028 -48.3405 1
34.0000 -6.0000 -14.5000 0
-26.2708 77.0869 -1614.3806 1
36.0000 -6.0000 0.0000 0
31.4160 -0.6083 9.1224 1
36.0000 -6.0000 -14.5000 0
24.4338 82.7966 -1160.7976 1
38.0000 -6.0000 -14.5000 0
34.6598 -72.2338 698.8481 1
40.0000 -6.0000 -16.5000 0
-9.5429 -49.3497 -419.2032 1
44.0000 -6.0000 10.0000 0
-111.1125 164.4443 -80.5178 1
46.0000 -6.0000 -14.5000 0
28.9982 95.2557 942.1072 1
48.0000 -6.0000 -14.5000 0
82.6899 87.6535 1137.7935 1
50.0000 -6.0000 -14.5000 0
28.4858 -75.7861 -1169.9770 1
52.0000 -6.0000 -14.5000 0
16.9031 -67.5102 -951.7620 1
56.0000 -6.0000 21.0000 0
48.7263 -26.1405 561.5870 1
58.0000 -6.0000 21.0000 0
47.5063 -21.2039 1096.4751 1
58.0000 -6.0000 -5.5000 0
67.1994 -64.5211 -46.7590 1
60.0000 -6.0000 -3.0000 0
61.6827 33.6438 101.9023 1
60.0000 -6.0000 -4.0000 0
54.0655 44.6536 58.5694 1
60.0000 -6.0000 -14.5000 0
59.6016 -6.4576 -330.8189 1
62.0000 -6.0000 -14.5000 0
55.3396 1.9056 496.8491 1
66.0000 -6.0000 -14.0000 0
45.3137 -92.3246 541.9390 1
68.0000 -6.0000 -14.0000 0
23.0880 -36.4221 716.3668 1
72.0000 -6.0000 -13.5000 0
-125.8880 127.8492 -1820.7932 1
74.0000 -6.0000 -13.5000 0
-347.3026 219.5810 -2383.5952 1
76.0000 -6.0000 -14.0000 0
-160.4733 -7.8957 -2401.2479 1
78.0000 -6.0000 10.5000 0
50.8691 -42.6359 12.3651 1
80.0000 -6.0000 11.0000 0
83.0083 -2.7809 12.9195 1
80.0000 -6.0000 -14.5000 0
-95.1165 -123.5607 -1509.4181 1
82.0000 -6.0000 12.5000 0
60.4103 -10.6573 -33.7848 1
84.0000 -6.0000 18.5000 0
49.8364 -18.1232 -7.5921 1
84.0000 -6.0000 -13.5000 0
41.5301 -173.2444 1786.3062 1
86.0000 -6.0000 18.5000 0
123.8021 -4.1616 57.9133 1
86.0000 -6.0000 -6.5000 0
179.0531 -37.1916 -60.1450 1
88.0000 -6.0000 28.0000 0
98.8510 -9.0345 -180.3220 1
90.0000 -6.0000 -13.5000 0
383.8230 -389.7699 1173.5541 1
92.0000 -6.0000 -14.5000 0
64.0330 -67.4402 1413.6918 1
94.0000 -6.0000 28.5000 0
79.9760 -3.8347 -670.8838 1
98.0000 -6.0000 24.0000 0
-37.8318 -99.9511 113.1495 1
100.0000 -6.0000 -14.5000 0
123.1440 -100.2979 -1361.9340 1
104.0000 -6.0000 -13.5000 0
-195.4827 492.2845 -1889.4304 1
106.0000 -6.0000 -13.5000 0
-281.9391 317.9252 -1568.1002 1
106.0000 -6.0000 -14.5000 0
112.7504 -74.5850 -2549.8660 1
108.0000 -6.0000 -14.5000 0
98.1346 -81.8389 -1610.5416 1
110.0000 -6.0000 -14.0000 0
412.4043 46.8428 -2327.7667 1
112.0000 -6.0000 -14.0000 0
-56.5670 212.9957 -2900.3339 1
114.0000 -6.0000 -13.0000 0
440.2856 -1144.7846 1531.4921 1
114.0000 -6.0000 -14.0000 0
321.6142 -659.1695 3111.5268 1
116.0000 -6.0000 26.5000 0
42.7739 54.8808 388.4203 1
116.0000 -6.0000 19.5000 0
